latitude,longitude,Name,ADDRESS,Phone,MEDICARE_PROVIDER_ID,NATIONAL_PROVIDER_ID,WEBSITE,PROVIDER_TYPE,OWNERSHIP,BEDS
25.7434206,-80.2547399,coral gables hospital,"3100 Douglas Road, Coral Gables, FL, 33134",(305) 445-8461,100183,1649200601,https://www.coralgableshospital.com/,Acute Care Hospitals,Proprietary,245
27.132067,-80.221617,coral shores behavioral health,"5995 Se Community Dr, Stuart, FL, 34997",(727) 424-3427,104080,,,Psychiatric,Voluntary non-profit - Other,80
35.302524,-98.987595,cordell memorial hospital,"1220 North Glenn English Street, Cordell, OK, 73632",(580) 832-3339,371325,,http://www.cordellmemorialhospital.com/public/,Critical Access Hospitals,Government - Local,14
26.263096,-98.199164,cornerstone regional hospital,"2302 Cornerstone Boulevard, Edinburg, TX, 78539",(956) 618-4444,450825,1386652527,https://cornerstoneregional.com/,Acute Care Hospitals,Proprietary,14
33.873327,-117.566768,corona regional medical center,"800 South Main Street, Corona, CA, 92882",(951) 737-4343,50329,1457347239,https://www.coronaregional.com/,Acute Care Hospitals,Proprietary,240
40.270442,-81.847577,coshocton regional medical center,"1460 Orange Street, Coshocton, OH, 43812",(740) 623-4144,360109,1013468172,https://www.coshoctonhospital.org/,Acute Care Hospitals,Voluntary non-profit - Private,165
34.6943291,-86.572025,crestwood medical center,"One Hospital Drive, Huntsville, AL, 35801",(256) 882-3100,10131,1023061496,https://www.crestwoodmedcenter.com/,Acute Care Hospitals,Proprietary,147
40.64136,-96.9367695,crete area medical center,"2910 Betten Drive, Crete, NE, 68333",(402) 826-2101,281354,,https://www.bryanhealth.com/locations/hospitals/crete-area-medical-center/,Critical Access Hospitals,Voluntary non-profit - Private,25
35.220353,-90.787421,crossridge community hospital,"310 South Falls Boulevard, Wynne, AR, 72396",(870) 238-3300,41307,,https://www.stbernards.info/locations,Critical Access Hospitals,Voluntary non-profit - Private,25
38.312314,-88.936788,crossroads community hospital,"8 Doctors Park Road, Mount Vernon, IL, 62864",(618) 244-5500,140294,1750353041,http://www.crossroadshospital.com/crossroads-community-hospital/home.aspx,Acute Care Hospitals,Proprietary,56
35.942713,-85.023007,cumberland medical center,"421 South Main Street, Crossville, TN, 38555",(931) 484-9511,440009,1871596403,https://www.cmchealthcare.org/,Acute Care Hospitals,Voluntary non-profit - Private,189
30.024186,-95.445783,cypress creek hospital,"17750 Cali Drive, Houston, TX, 77090",(281) 586-7600,454108,,https://www.cypresscreekhospital.com/,Psychiatric,Proprietary,128
32.914335,-96.873098,dallas medical center,"Seven Medical Parkway, Dallas, TX, 75234",(972) 247-1000,450379,1861690364,https://www.dallasmedcenter.com/,Acute Care Hospitals,Proprietary,155
32.777575,-96.59972,dallas regional medical center,"1011 North Galloway Avenue, Mesquite, TX, 75149",(214) 320-7000,450688,1790174860,https://www.dallasregionalmedicalcenter.com/,Acute Care Hospitals,Proprietary,172
41.406776,-73.444339,danbury hospital,"24 Hospital Avenue, Danbury, CT, 06810",(203) 739-7000,70033,1548293343,https://www.danburyhospital.org/,Acute Care Hospitals,Voluntary non-profit - Private,345
35.220917,-93.156987,dardanelle hospital,"200 North Third Street, Dardanelle, AR, 72834",(479) 229-4677,41302,,https://www.dardanelleregional.org/,Critical Access Hospitals,Government - Local,35
36.0094646,-80.4478196,davie medical center,"329 Nc Highway 801 North, Bermuda Run, NC, 27006",3367518100,341313,,https://www.wakehealth.edu/Locations/Hospitals/Davie-Medical-Center,,,25
38.658695,-87.160319,daviess community hospital,"1314 East Walnut Street, Washington, IN, 47501",(812) 254-2760,150061,1861465999,https://www.dchosp.org/,Acute Care Hospitals,Government - Local,80
39.7743262,-84.1682907,dayton childrens hospital,"One Children's Plaza, Dayton, OH, 45404",(937) 641-3450,363306,,https://www.childrensdayton.org/,Childrens,Voluntary non-profit - Private,155
34.4419753,-85.7550138,dekalb regional medical center,"200 Medical Center Drive, Fort Payne, AL, 35968",(256) 845-3150,10012,1710901178,http://www.dekalbregional.com/dekalb-regional-medical-center/home.aspx,Acute Care Hospitals,Proprietary,134
33.810205,-118.343947,del amo hospital,"23700 Camino Del Sol, Torrance, CA, 90505",(310) 530-1151,54053,,https://delamohospital.com/,Psychiatric,Proprietary,166
39.953877,-75.283921,delaware county memorial hospital,"501 North Lansdowne Avenue, Drexel Hill, PA, 19026",(215) 284-8100,390081,1548624851,http://www.crozerkeystone.org/Locations/delaware-county-memorial-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,247
26.439246,-80.127919,delray medical center,"5352 Linton Boulevard, Delray Beach, FL, 33484",(561) 498-4440,100258,1326078288,https://www.delraymedicalctr.com/,Acute Care Hospitals,Proprietary,536
39.350294,-112.560023,delta community hospital,"126 South White Sage Avenue, Delta, UT, 84624",(435) 864-5591,461300,,https://intermountainhealthcare.org/locations/delta-community-hospital/,Critical Access Hospitals,Proprietary,18
33.838861,-116.545598,desert regional medical center,"1150 North Indian Canyon Drive, Palm Springs, CA, 92262",(760) 323-6511,50243,1104856095,https://www.desertcarenetwork.com/,Acute Care Hospitals,Proprietary,367
34.470911,-117.297099,desert valley hospital,"16850 Bear Valley Road, Victorville, CA, 92395",(760) 241-8000,50709,1851396576,https://www.dvmc.com/,Acute Care Hospitals,Proprietary,148
42.3535426,-83.055094,detroit receiving hospital,"4201 Saint Antoine Street, Detroit, MI, 48201",(313) 745-3104,230273,1619289998,https://www.dmc.org/our-locations/detroit-receiving-hospital,Acute Care Hospitals,Proprietary,320
37.15986,-82.449102,dickenson community hospital,"312 Hospital Drive, Clintwood, VA, 24228",(276) 926-0300,491303,,https://www.balladhealth.org/hospitals/dickenson-community-clintwood,Critical Access Hospitals,Voluntary non-profit - Private,25
39.850053,-82.7811,diley ridge medical center,"7911 Diley Road, Canal Winchester, OH, 43110",(614) 838-7910,360358,1225361181,https://www.mountcarmelhealth.com/location/diley-ridge-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,10
44.288715,-93.256022,district one hospital,"200 State Avenue, Faribault, MN, 55021",(507) 334-6451,240071,1154741577,https://www.allinahealth.org/District-One-Hospital/,Acute Care Hospitals,Voluntary non-profit - Private,99
39.951968,-83.136709,doctors hospital,"5100 West Broad Street, Columbus, OH, 43228",(614) 544-1000,360152,1972535052,https://www.ohiohealth.com/locations/hospitals/doctors-hospital/,Acute Care Hospitals,Voluntary non-profit - Church,262
27.60709,-99.476281,doctors hospital of laredo,"10700 Mcpherson Road, Laredo, TX, 78045",(956) 523-2000,450643,1396731105,https://www.doctorshosplaredo.com/,Acute Care Hospitals,Proprietary,183
27.298975,-82.454848,doctors hospital of sarasota,"5731 Bee Ridge Road, Sarasota, FL, 34233",(941) 342-1100,100166,1003862053,https://doctorsofsarasota.com/,Acute Care Hospitals,Proprietary,155
38.869957,-77.157589,dominion hospital,"2960 Sleepy Hollow Road, Falls Church, VA, 22044",(703) 536-2000,494023,,https://hcavirginia.com/locations/dominion/,Psychiatric,Voluntary non-profit - Private,116
44.832763,-87.351418,door county medical center,"323 South 18th Avenue, Sturgeon Bay, WI, 54235",(920) 743-5566,521358,,https://www.dcmedical.org/,Critical Access Hospitals,Voluntary non-profit - Church,25
39.152442,-75.486482,dover behavioral health system,"725 Horsepond Road, Dover, DE, 19901",(302) 741-0140,84004,,https://www.doverbehavioral.com/,Psychiatric,Proprietary,73
33.610628,-91.814978,drew memorial hospital,"778 Scogin Drive, Monticello, AR, 71655",(870) 367-2411,40051,1023363348,https://www.drewmemorial.org/,Acute Care Hospitals,Voluntary non-profit - Private,60
40.100405,-83.163055,dublin methodist hospital,"7500 Hospital Drive, Dublin, OH, 43016",(614) 544-8000,360348,1801937008,https://www.ohiohealth.com/locations/hospitals/dublin-methodist-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,107
36.037439,-78.897037,duke regional hospital,"3643 North Roxboro Street, Durham, NC, 27704",(919) 470-4000,340155,1871592113,https://www.dukehealth.org/hospitals/duke-regional-hospital/home,Acute Care Hospitals,Government - Local,391
40.757358,-86.083146,dukes memorial hospital,"275 West 12th Street, Peru, IN, 46970",(765) 472-8000,151318,,https://www.dukesmemorialhosp.com/,Critical Access Hospitals,Proprietary,25
36.0071459,-78.9371203,duke university hospital,"2301 Erwin Road, Durham, NC, 27705",(919) 684-8111,340030,1992703540,https://www.dukehealth.org/hospitals/duke-university-hospital/home,Acute Care Hospitals,Proprietary,1019
33.4233,-104.527405,eastern new mexico medical center,"405 West Country Club Road, Roswell, NM, 88201",(575) 624-8722,320006,1447221742,https://www.enmmc.com/,Acute Care Hospitals,Proprietary,149
43.17638,-78.671075,eastern niagara hospital,"521 East Avenue, Lockport, NY, 14094",(716) 514-5700,330163,1063400539,http://www.enhs.org/,Acute Care Hospitals,Voluntary non-profit - Private,134
32.415171,-81.76865,east georgia regional medical center,"1499 Fair Road, Statesboro, GA, 30458",(912) 486-1500,110075,1265486278,https://www.eastgeorgiaregional.com/,Acute Care Hospitals,Proprietary,150
30.014162,-90.181468,east jefferson general hospital,"4200 Houma Boulevard, Metairie, LA, 70006",(504) 454-4000,190146,1538174347,https://ejgh.org/,Acute Care Hospitals,Government - Hospital District or Authority,407
40.621409,-80.586218,east liverpool city hospital,"425 West Fifth Street, East Liverpool, OH, 43920",(330) 385-7200,360096,1659375673,http://www.elch.org/,Acute Care Hospitals,Voluntary non-profit - Private,144
33.877259,-84.019645,eastside medical center,"1700 Medical Way, Snellville, GA, 30078",(770) 736-2498,110192,1467406132,https://eastsidemedical.com/,Acute Care Hospitals,Proprietary,200
37.6982685,-122.0903131,eden medical center,"20103 Lake Chabot Road, Castro Valley, CA, 94546",(510) 537-1234,50488,1063812907,https://www.sutterhealth.org/eden,Acute Care Hospitals,Voluntary non-profit - Other,155
40.150854,-75.343235,einstein medical center montgomery,"559 West Germantown Pike, East Norriton, PA, 19403",(484) 662-1000,390329,1104192590,https://www.einstein.edu/einstein-medical-center-montgomery,Acute Care Hospitals,Voluntary non-profit - Private,171
34.113068,-82.875601,elbert memorial hospital,"4 Medical Drive, Elberton, GA, 30635",(706) 213-2535,110026,1669488250,http://emhcare.net/,,,52
41.732351,-74.380624,ellenville regional hospital,"10 Healthy Way, Ellenville, NY, 12428",(845) 647-6400,331310,,http://www.ellenvilleregional.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
42.982795,-71.435739,elliot hospital,"One Elliot Way, Manchester, NH, 03103",(603) 669-5300,300012,1902996028,https://www.elliothospital.org/website/,Acute Care Hospitals,Voluntary non-profit - Private,296
30.183857,-85.659556,emerald coast behavioral hospital,"1940 Harrison Avenue, Panama City, FL, 32405",(850) 763-0017,104073,,https://emeraldcoastbehavioral.com/,Psychiatric,Proprietary,86
34.156826,-118.486948,encino hospital medical center,"16237 Ventura Boulevard, Encino, CA, 91436",(818) 995-5000,50158,1437322377,https://www.encinomed.org/,Acute Care Hospitals,Proprietary,150
41.83573,-75.836978,endless mountains health systems,"100 Hospital Drive, Montrose, PA, 18801",(570) 278-3801,391306,,http://endlesscare.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
26.949009,-82.327951,englewood community hospital,"700 Medical Boulevard, Englewood, FL, 34223",(941) 475-6571,100267,1639122864,https://englewoodcommhospital.com/,Acute Care Hospitals,Proprietary,100
39.742284,-121.849128,enloe medical center,"1531 Esplanade, Chico, CA, 95926",(530) 332-7300,50039,1417901091,https://www.enloe.org/,Acute Care Hospitals,Voluntary non-profit - Private,298
32.308542,-96.642024,ennis regional medical center,"2201 West Lampasas Street, Ennis, TX, 75119",(972) 875-0900,450833,1700805678,https://www.ennisregional.com/,Acute Care Hospitals,Proprietary,60
37.543616,-84.653879,ephraim mcdowell fort logan hospital,"110 Metker Trail, Stanford, KY, 40484",(606) 365-4788,181315,,https://www.emhealth.org/our-hospitals/ephraim-mcdowell-fort-logan-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,25
37.643818,-84.772638,ephraim mcdowell regional medical center,"217 South Third Street, Danville, KY, 40422",(859) 239-2409,180048,1821135963,https://www.emhealth.org/,Acute Care Hospitals,Voluntary non-profit - Private,197
35.62183,-85.188304,erlanger bledsoe hospital,"71 Wheeler Avenue, Pikeville, TN, 37367",(423) 447-2112,441306,,https://www.erlanger.org/erlanger-bledsoe-hospital/bledsoe-hospital,Critical Access Hospitals,Government - Hospital District or Authority,31
35.047899,-85.290853,erlanger medical center,"975 East Third Street, Chattanooga, TN, 37403",(423) 778-7000,440104,1639264575,https://www.erlanger.org/,Acute Care Hospitals,Government - Hospital District or Authority,848
41.596734,-81.547421,euclid hospital,"18901 Lake Shore Boulevard, Euclid, OH, 44119",(216) 531-9000,360082,1598719346,https://my.clevelandclinic.org/locations/euclid-hospital,Acute Care Hospitals,Voluntary non-profit - Other,301
39.717197,-82.576653,fairfield medical center,"401 North Ewing Street, Lancaster, OH, 43130",(740) 687-8009,360072,1467433763,http://fmchealth.org/,Acute Care Hospitals,Voluntary non-profit - Other,250
41.450069,-81.820996,fairview hospital,"18101 Lorain Avenue, Cleveland, OH, 44111",(216) 476-7000,360077,1215989611,https://my.clevelandclinic.org/-/scassets/files/org/locations/price-lists/fairvew-hospital-patient-price-list.ashx,Acute Care Hospitals,Voluntary non-profit - Private,468
42.191982,-73.372523,fairview hospital,"29 Lewis Avenue, Great Barrington, MA, 01230",(413) 528-0790,221302,,https://www.berkshirehealthsystems.org/emergency-care,Critical Access Hospitals,Voluntary non-profit - Private,25
44.749947,-93.274858,fairview ridges hospital,"201 East Nicollet Boulevard, Burnsville, MN, 55337",(952) 892-2101,240207,1245217520,https://www.fairview.org/locations/fairview-ridges-hospital,Acute Care Hospitals,Voluntary non-profit - Church,150
44.886279,-93.328857,fairview southdale hospital,"6401 France Avenue South, Edina, MN, 55435",(952) 924-5100,240078,1699752915,https://fairview.org/locations/fairview-southdale-hospital,Acute Care Hospitals,Voluntary non-profit - Private,390
33.230386,-98.166732,faith community hospital,"215 Chisholm Trail, Jacksboro, TX, 76458",(940) 567-6633,450241,1790777696,https://www.fchtexas.com/,Acute Care Hospitals,Government - Hospital District or Authority,41
34.916923,-84.375509,fannin regional hospital,"2855 Old Highway 5, Blue Ridge, GA, 30513",(706) 632-3711,110189,1851362263,http://www.fanninregionalhospital.com/fannin-regional-hospital/home.aspx,Acute Care Hospitals,Proprietary,50
26.987872,-82.097729,fawcett memorial hospital,"21298 Olean Boulevard, Port Charlotte, FL, 33952",(941) 629-1181,100236,1417901406,https://fawcetthospital.com/,Acute Care Hospitals,Proprietary,233
38.954161,-112.339455,fillmore community hospital,"674 South Highway 99, Fillmore, UT, 84631",(435) 743-5591,461301,,https://intermountainhealthcare.org/locations/fillmore-community-hospital/,Critical Access Hospitals,Voluntary non-profit - Private,19
35.209534,-111.644835,flagstaff medical center,"1200 North Beaver Street, Flagstaff, AZ, 86001",(928) 779-3366,30023,1780635078,https://www.nahealth.com/,Acute Care Hospitals,Voluntary non-profit - Private,264
38.421539,-83.753094,fleming county hospital,"55 Foundation Drive, Flemingsburg, KY, 41041",(606) 849-2351,180053,1881726347,http://www.flemingcountyhospital.org/,,,52
31.235991,-85.457937,flowers hospital,"4370 West Main Street, Dothan, AL, 36305",(334) 793-5000,10055,1801830500,https://www.flowershospital.com/,Acute Care Hospitals,Proprietary,235
34.260454,-85.179957,floyd medical center,"304 Turner Mccall Boulevard, Rome, GA, 30165",(706) 509-6900,110054,1154377166,https://www.floyd.org/,Acute Care Hospitals,Government - Hospital District or Authority,284
42.79728,-96.15599,floyd valley healthcare,"714 Lincoln Street Ne, Le Mars, IA, 51031",(712) 546-7871,161368,,http://www.floydvalley.org/,Critical Access Hospitals,Proprietary,25
33.7305509,-117.8283481,foothill regional medical center,"14662 Newport Ave, Tustin, CA, 92780",None,555730,,https://www.foothillregionalmedicalcenter.com/,,,
33.730773,-117.829485,foothill regional medical center,"14662 Newport Avenue, Tustin, CA, 92780",(714) 619-7700,50780,1043632938,https://www.foothillregionalmedicalcenter.com/,Acute Care Hospitals,Proprietary,135
40.428425,-79.751254,forbes hospital,"2570 Haymaker Road, Monroeville, PA, 15146",(412) 858-2000,390267,1679592380,https://www.ahn.org/locations/forbes-hospital,Acute Care Hospitals,Voluntary non-profit - Private,349
35.039275,-90.771894,forrest city medical center,"1601 Newcastle Road, Forrest City, AR, 72335",(870) 261-0000,40019,1811912009,http://www.forrestcitymedicalcenter.com/forrest-city-medical-center/home.aspx,Acute Care Hospitals,Proprietary,118
28.711418,-100.454105,fort duncan medical center,"3333 North Foster Maldonado Boulevard, Eagle Pass, TX, 78852",(830) 773-5321,450092,1770579591,https://www.fortduncanmedicalcenter.com/,Acute Care Hospitals,Proprietary,101
35.827108,-84.271752,fort loudoun medical center,"550 Fort Loudoun Medical Center Drive, Lenoir City, TN, 37772",(865) 271-6000,440110,1609860659,https://www.ftloudoun.com/,Acute Care Hospitals,Voluntary non-profit - Other,50
40.624167,-91.382067,fort madison community hospital,"5445 Avenue 'o', Fort Madison, IA, 52627",(319) 372-6530,160122,1902810856,https://fmchosp.com/,Acute Care Hospitals,Voluntary non-profit - Private,50
35.95681,-83.937134,fort sanders regional medical center,"1901 West Clinch Avenue, Knoxville, TN, 37916",(865) 541-1101,440125,1942294814,https://www.fsregional.com/,Acute Care Hospitals,Voluntary non-profit - Private,553
30.454676,-86.632069,fort walton beach medical center,"1000 Mar-Walt Drive, Fort Walton Beach, FL, 32547",(850) 862-1111,100223,1639128820,https://fwbmc.com/,Acute Care Hospitals,Proprietary,267
41.163218,-83.424059,fostoria community hospital,"501 Van Buren Street, Fostoria, OH, 44830",(419) 435-7734,361318,,https://www.promedica.org/fostoria-community-hospital/Pages/default.aspx,Critical Access Hospitals,Voluntary non-profit - Private,15
40.066073,-86.908085,franciscan health crawfordsville,"1710 Lafayette Road, Crawfordsville, IN, 47933",(765) 362-2800,150022,1588774558,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-crawfordsville-60,Acute Care Hospitals,Voluntary non-profit - Church,103
41.396497,-87.364436,franciscan health crown point,"1201 South Main Street, Crown Point, IN, 46307",(219) 757-6100,150126,1336205798,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-crown-point-55,Acute Care Hospitals,Voluntary non-profit - Church,208
41.494365,-87.524166,franciscan health dyer,"24 Joliet St, Dyer, IN, 46311",(219) 865-2141,150090,1811077431,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-dyer-17,Acute Care Hospitals,Voluntary non-profit - Church,198
40.393845,-86.838378,franciscan health lafayette,"1701 South Creasy Lane, Lafayette, IN, 47905",(765) 502-4334,150109,1356435341,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-lafayette-east-62,Acute Care Hospitals,Voluntary non-profit - Church,186
39.609322,-86.356098,franciscan health mooresville,"1201 Hadley Road, Mooresville, IN, 46158",(317) 831-1160,150057,1679678197,https://www.franciscanhealth.org/find-a-location/franciscan-health-emergency-department-mooresville-219297,Acute Care Hospitals,Voluntary non-profit - Church,82
41.537258,-87.512328,franciscan health munster,"701 Superior Avenue, Munster, IN, 46321",(219) 922-4200,150165,1427493246,https://www.franciscanhealth.org/healthcare-facilities/franciscan-health-munster-57,Acute Care Hospitals,Voluntary non-profit - Private,63
44.625115,-70.161244,franklin memorial hospital,"111 Franklin Health Commons, Farmington, ME, 04938",(207) 778-6031,200037,1558305847,https://mainehealth.org/franklin-community-health-network/locations/franklin-memorial-hospital,Acute Care Hospitals,Voluntary non-profit - Private,70
36.337945,-82.401047,franklin woods community hospital,"300 Medtech Parkway, Johnson City, TN, 37604",(423) 302-1120,440184,1114033628,https://www.balladhealth.org/hospitals/franklin-woods-community,Acute Care Hospitals,Voluntary non-profit - Private,139
35.737175,-81.337778,frye regional medical center,"420 North Center Street, Hickory, NC, 28601",(828) 322-6070,340116,1801823349,https://www.fryemedctr.com/,Acute Care Hospitals,Proprietary,338
41.539193,-84.134283,fulton county health center,"725 South Shoop Avenue, Wauseon, OH, 43567",(419) 335-2015,361333,,https://www.fultoncountyhealthcenter.org/,Critical Access Hospitals,Voluntary non-profit - Private,35
34.009389,-85.96752,gadsden regional medical center,"1007 Goodyear Avenue, Gadsden, AL, 35903",(256) 494-4000,10040,1225081516,https://www.gadsdenregional.com/,Acute Care Hospitals,Proprietary,346
37.828772,-112.435476,garfield memorial hospital,"200 N 400th E, Panguitch, UT, 84759",(435) 676-8811,461333,,https://intermountainhealthcare.org/locations/garfield-memorial-hospital/,Critical Access Hospitals,Government - Local,15
41.890512,-87.719833,garfield park hospital,"520 North Ridgeway Avenue, Chicago, IL, 60624",(773) 265-3700,144039,,https://www.hartgrovehospital.com/,Psychiatric,Proprietary,88
32.9193446,-96.6616404,garland behavioral hospital,"2300 Marie Curie Boulevard, 5th Floor, Garland, TX, 75402",(972) 487-5309,454138,,,Psychiatric,Proprietary,72
40.969585,-76.60622,geisinger medical center,"100 North Academy Avenue, Danville, PA, 17822",(570) 271-6211,390006,1528197720,https://www.geisinger.org/,Acute Care Hospitals,Voluntary non-profit - Private,559
41.256997,-75.811717,geisinger wyoming valley medical center,"1000 East Mountain Boulevard, Wilkes Barre, PA, 18711",(570) 826-7300,390270,1275620585,https://www.geisinger.org/patient-care/find-a-location/geisinger-wyoming-valley-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,310
41.20508,-90.758485,"genesis medical center, aledo","409 Nw Ninth Avenue, Aledo, IL, 61231",(309) 582-9100,141304,,https://www.genesishealth.com/facilities/location-public-profile/medical-center-aledo/,Critical Access Hospitals,Voluntary non-profit - Private,22
38.186223,-84.562445,georgetown community hospital,"1140 Lexington Road, Georgetown, KY, 40324",(502) 868-1100,180101,1326107319,https://www.georgetowncommunityhospital.com/,Acute Care Hospitals,Proprietary,75
38.901169,-77.050119,george washington univ hospital,"900 23rd Street Nw, Washington, DC, 20037",(202) 716-4605,90001,1487640207,https://www.gwhospital.com/,Acute Care Hospitals,Proprietary,371
32.926862,-105.933917,gerald champion regional medical center,"2669 North Scenic Drive, Alamogordo, NM, 88310",(575) 443-6100,320004,1861450579,https://www.gcrmc.org/,Acute Care Hospitals,Voluntary non-profit - Private,94
38.360231,-87.589559,gibson general hospital,"1808 Sherman Drive, Princeton, IN, 47670",(812) 385-3401,151319,,http://www.gibsongeneral.com/,Critical Access Hospitals,Voluntary non-profit - Private,25
33.123115,-96.082102,glen oaks hospital,"301 Division Street, Greenville, TX, 75401",(903) 454-6000,454050,,https://www.glenoakshospital.com/,Psychiatric,Proprietary,54
43.308335,-73.644551,glens falls hospital,"100 Park Street, Glens Falls, NY, 12801",(518) 926-1000,330191,1871606764,https://www.glensfallshospital.org/,Acute Care Hospitals,Voluntary non-profit - Private,442
35.653834,-101.409041,golden plains community hospital,"100 Medical Drive, Borger, TX, 79007",(806) 273-1100,451369,,http://goldenplains.org/,Critical Access Hospitals,Proprietary,25
34.433699,-119.809322,goleta valley cottage hospital,"351 South Patterson Avenue, Santa Barbara, CA, 93111",(805) 681-6446,50357,1225038136,https://www.cottagehealth.org/locations/goleta-valley-cottage-hospital/,Acute Care Hospitals,Voluntary non-profit - Other,122
26.725062,-80.049968,good samaritan hospital,"1309 North Flagler Drive, West Palm Beach, FL, 33401",(561) 655-5511,100287,1770515991,https://www.goodsamaritanmc.com/,Acute Care Hospitals,Proprietary,333
45.175858,-89.683031,good samaritan hospital,"601 South Center Avenue, Merrill, WI, 54452",(715) 536-5511,521339,,https://www.healthgrades.com/hospital-directory/wisconsin-wi/good-samaritan-health-center-hgst39824fcf521339,Critical Access Hospitals,Voluntary non-profit - Church,25
47.177411,-122.289468,good samaritan hospital,"401 15th Avenue Se, Puyallup, WA, 98372",(253) 697-2102,500079,1841231461,https://www.multicare.org/good-samaritan-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,365
39.969753,-105.083065,good samaritan medical center,"200 Exempla Circle, Lafayette, CO, 80026",(303) 689-4000,60116,1407845035,https://www.sclhealth.org/locations/good-samaritan-medical-center/,Acute Care Hospitals,Voluntary non-profit - Private,234
44.604624,-123.251104,good samaritan regional medical center,"3600 Nw Samaritan Drive, Corvallis, OR, 97330",(541) 768-5111,380014,1962453134,https://www.samhealth.org/find-a-location/g/good-samaritan-regional-medical-center,Acute Care Hospitals,Voluntary non-profit - Private,188
40.938132,-100.153352,gothenburg memorial hospital,"910 20th Street, Gothenburg, NE, 69138",(308) 537-3661,281313,,https://www.gothenburghealth.org/,Critical Access Hospitals,Government - Hospital District or Authority,12
41.908342,-87.841101,gottlieb memorial hospital,"701 West North Avenue, Melrose Park, IL, 60160",(708) 681-3200,140008,1831170232,http://www.gottliebhospital.org/,Acute Care Hospitals,Voluntary non-profit - Private,274
40.306009,-83.088726,grady memorial hospital,"561 West Central Avenue, Delaware, OH, 43015",(740) 368-5145,360210,1235174327,https://www.ohiohealth.com/locations/hospitals/grady-memorial-hospital/,Acute Care Hospitals,Voluntary non-profit - Private,130
47.221039,-93.554716,grand itasca clinic and hospital,"1601 Golf Course Road, Grand Rapids, MN, 55744",(218) 326-3401,240064,1669426631,https://www.granditasca.org/Home,Acute Care Hospitals,Voluntary non-profit - Private,64
33.754763,-78.817079,grand strand regional medical center,"809 82nd Parkway, Myrtle Beach, SC, 29572",(843) 692-1000,420085,1083668669,https://mygrandstrandhealth.com/,Acute Care Hospitals,Proprietary,369
40.362567,-75.324169,grand view hospital,"700 Lawn Avenue, Sellersville, PA, 18960",(215) 453-4615,390057,1568459287,https://www.gvh.org/,Acute Care Hospitals,Voluntary non-profit - Other,250
33.434363,-86.720483,grandview medical center,"3690 Grandview Parkway, Birmingham, AL, 35243",(205) 971-1000,10104,1023061405,https://www.grandviewhealth.com/,Acute Care Hospitals,Proprietary,422
39.960866,-82.990621,grant medical center,"111 South Grant Avenue, Columbus, OH, 43215",(614) 566-9000,360017,1255377149,https://www.ohiohealth.com/locations/hospitals/grant-medical-center/,Acute Care Hospitals,Voluntary non-profit - Church,645
41.120746,-100.770199,great plains health,"601 West Leota Street, North Platte, NE, 69101",(308) 696-8000,280065,1700855533,https://www.gphealth.org/,Acute Care Hospitals,Voluntary non-profit - Private,116
37.7731053,-80.4701187,greenbrier valley medical center,"202 Maplewood Avenue, Ronceverte, WV, 24970",(304) 647-4411,510002,1639124142,https://www.gvmc.com/,Acute Care Hospitals,Proprietary,122
42.015217,-94.38906,greene county medical center,"1000 West Lincolnway, Jefferson, IA, 50129",(515) 386-2114,161325,,https://www.gcmchealth.com/,Critical Access Hospitals,Voluntary non-profit - Other,25
36.965672,-86.435599,greenview regional hospital,"1801 Ashley Circle, Bowling Green, KY, 42104",(270) 793-1000,180124,1871547703,https://tristarhealth.com/locations/tristar-greenview/,Acute Care Hospitals,Proprietary,211
46.728704,-117.001406,gritman medical center,"700 South Main Street, Moscow, ID, 83843",(208) 882-4511,131327,,https://gritman.org/,Critical Access Hospitals,Voluntary non-profit - Private,25
41.170709,-80.083156,grove city medical center,"631 North Broad Street Extension, Grove City, PA, 16127",(724) 450-7000,390266,1023000296,https://grovecitymedical.org/,Acute Care Hospitals,Voluntary non-profit - Private,67
30.189682,-85.666124,gulf coast regional medical center,"449 West 23rd Street, Panama City, FL, 32405",(850) 769-8341,100242,1699721589,https://gcmc-pc.com/,Acute Care Hospitals,Proprietary,223
43.794748,-91.246219,gundersen lutheran medical center,"1900 South Avenue, La Crosse, WI, 54601",(608) 782-7300,520087,1376593442,http://www.gundersenhealth.org/,Acute Care Hospitals,Voluntary non-profit - Private,325
42.785548,-91.099954,guttenberg municipal hospital,"200 Main Street, Guttenberg, IA, 52052",(563) 252-1121,161312,,https://guttenberghospital.org/,Critical Access Hospitals,Government - Local,25
