,250,RISPERIDONE 3 MG TAB,$29.05 
,250,RISPERIDONE 4 MG TAB,$42.00 
,250,RITONAVIR 100 MG CAP,$31.58 
,250,RITONAVIR 100 MG POW-RECON,$36.00 
,250,RITONAVIR 100 MG TAB,$32.40 
,250,RIVAROXABAN 10MG CAP,$65.79 
,250,RIVAROXABAN 15MG TAB,$65.79 
,250,RIVAROXABAN 2.5 MG TAB,$32.90 
,250,RIVAROXABAN 20MG TAB,$65.79 
,250,RIVASTIGMINE 1.5 MG CAP,$14.85 
,250,RIVASTIGMINE 13.3MG/24HR FILM,$56.71 
,250,RIVASTIGMINE 3 MG CAP,$14.12 
,250,RIVASTIGMINE 4.5 MG ORAL CAP,$14.77 
,250,RIVASTIGMINE 4.6 MG/24 HR TD,$56.71 
,250,RIVASTIGMINE 6 MG CAP,$14.77 
,250,RIVASTIGMINE 9.5 MG/24 HR TD,$56.71 
,250,RIZATRIPTAN 10 MG DIS TAB,$127.30 
,250,RIZATRIPTAN 10 MG TAB,$116.38 
,250,RIZATRIPTAN 5 MG TAB,$116.38 
,250,RIZATRIPTAN 5 MG TAB-DIS,$127.30 
,250,roflumilast 250 mcg Tab,$50.55 
,250,ROFLUMILAST 500 MCG TAB,$50.57 
,250,ROMIPLOSTIM 250 MCG POW,"$8,188.53 "
,250,ROPINIROLE 0.25 MG TAB,$8.77 
,250,ROPINIROLE 0.5 MG TAB,$8.75 
,250,ROPINIROLE 1 MG TAB,$8.75 
,250,ROPINIROLE 12 MG TAB-ER,$47.89 
,250,ROPINIROLE 2 MG TAB,$8.75 
,250,ROPINIROLE 2MG ER TABLET,$9.57 
,250,ROPINIROLE 3 MG TAB,$8.75 
,250,ROPINIROLE 4 MG TAB,$9.10 
,250,ROPINIROLE 4 MG TAB-,$19.15 
,250,ROPINIROLE 5 MG TAB,$9.10 
,250,ROPINIROLE 6 MG TAB-ER,$28.72 
,250,ROPIVACAINE 0.2% 20ML,$20.33 
,250,ROSIGLITAZONE 4 MG TAB,$23.72 
,250,ROSUVASTATIN 10 MG 1 TAB TAB,$31.27 
,250,ROSUVASTATIN 40MG TAB,$31.31 
,250,ROSUVASTATIN 5MG TAB,$5.06 
,250,ROTIGOTINE 1 MG/24 HR FIL,$98.76 
,250,ROTIGOTINE 2 MG/24 HR FIL,$98.76 
,250,Rotigotine 3 mg/24 hr Film,$98.76 
,250,ROTIGOTINE 4MG/24HR FIL,$98.76 
,250,ROTIGOTINE 6MG/24HR FIL,$98.76 
,250,ROTIGOTINE 8 MG/24 HR FIL,$98.76 
,250,RUFINAMIDE 200mg TAB,$53.20 
,250,RUFINAMIDE 400 MG TAB,$106.40 
,250,SACCHAROMYCES BOULARDII LYO 2,$3.50 
,250,SACUBITR-VALSART 24MG-26MG TAB,$35.64 
,250,SACUBITR-VALSART 49MG-51MG TAB,$35.64 
,250,SACUBIT-VALSART 97MG-103MG TAB,$35.64 
,250,SALICYLI ACID TOP 3% SHA 135ML,$20.67 
,250,SALICYLIC ACID 3% SHA 120ML,$22.55 
,250,SALICYLIC ACID TOPICAL 17% LIQ,$24.92 
,250,SALIVA SUBSTITUTES - SPR 30ML,$41.27 
,250,SALIVA SUBSTITUTES - TAB,$3.50 
,250,SALIVA SUBSTITUTES -SPR (59ML),$22.07 
,250,SALIVA SUBSTITUTES -SPR 240ML,$43.26 
,250,SALMETEROL 50 MCG INH PWDR,$989.69 
,250,SALSALATE 500 MG 1 TAB TAB,$5.98 
,250,SALSALATE 750 MG 1 TAB TAB,$9.62 
,250,SAW PALMETTO 160 MG CAP,$3.50 
,250,SAXAGLIPTIN 2.5 MG TAB,$60.64 
,250,SAXAGLIPTIN 5MG ONGLYZA,$60.64 
,250,SCOPOLAMINE 1.5 MG TRANSDERM,$80.50 
,250,SELEGILINE 5 MG CAP,$8.06 
,250,SELEGILINE 5 MG TAB,$7.36 
,250,SELEGILINE 6 MG/24 HR TD FILM,$245.95 
,250,SELENIUM 100mcg TAB,$3.50 
,250,SELENIUM 200 MCG TAB,$3.50 
,250,SELENIUM 40 MCG/ML SOL 10ML,$77.57 
,250,SELENIUM 50 MCG TAB,$3.50 
,250,SELENIUM SULFIDE 2.5% LOTION,$68.15 
,250,SELENIUM SULFIDE TOP 1% SHA,$16.01 
,250,SEMAGLUTIDE 2 MG/1.5 ML SOL,"$1,703.21 "
,250,SENNA 8.6 MG TAB,$3.50 
,250,SENNA 8.8 MG/5 ML ORAL SYRUP,$3.50 
,250,SENNA LEAF EXTRACT,$3.77 
,250,SERTRALINE 100 MG TAB,$9.95 
,250,SERTRALINE 20 MG/ML CON EXTEMP,$3.91 
,250,SERTRALINE 25 MG TAB,$9.98 
,250,SERTRALINE 50 MG TAB,$3.50 
,250,SEVELAMER 400 MG TAB,$13.82 
,250,SEVELAMER 800 MG TAB,$25.20 
,250,SEVELAMER CARBONATE 2.4 G POW,$39.71 
,250,SEVELAMER CARBONATE 800 MG TA,$13.24 
,250,SILDEMAFO; 20MG TAB,$70.01 
,250,SILDENAFIL 100 MG TAB,$232.62 
,250,SILDENAFIL 25 MG TAB,$232.62 
,250,SILDENAFIL 50 MG TAB,$232.62 
,250,SILODOSIN 4MG CAP,$31.41 
,250,SILODOSIN 8 MG CAP,$31.41 
,250,SILVER NITRATE TOP STICK,$3.50 
,250,SILVER SULFADIAZIN 1% CR 400GM,$227.36 
,250,SILVER SULFADIAZINE 1% CR 20GM,$64.89 
,250,SILVER SULFADIAZINE 1% CR 25GM,$31.75 
,250,SILVER SULFADIAZINE 1% CR 85GM,$95.38 
,250,SILVER SULFADIAZINE TOP 1% CR,$52.92 
,250,SILVER TOPICAL - GEL 45ML,$106.96 
,250,SIMETHICONE 125 mg CAP,$3.50 
,250,SIMETHICONE 125 MG TAB,$3.50 
,250,SIMETHICONE 40MG/0.6 ML LIQ,$12.25 
,250,SIMETHICONE 80 MG CHEW TAB,$3.50 
,250,SIMVASTATIN 10 MG TAB,$3.50 
,250,SIMVASTATIN 20 MG TAB,$17.22 
,250,SIMVASTATIN 40 MG TAB,$17.21 
,250,SIMVASTATIN 5 MG TAB,$3.50 
,250,SIMVASTATIN 80MG TAB,$16.88 
,250,SIROLIMUS 0.5 MG TAB,$29.66 
,250,SIROLIMUS 1 MG TAB,$59.32 
,250,SIROLIMUS 1 MG/ML ORAL SOL,$110.53 
,250,SITAGLIPTIN 100MG TAB,$66.28 
,250,SITAGLIPTIN 25 MG ORAL TABLET,$66.28 
,250,SITAGLIPTIN 50 MG ORAL TABLET,$66.28 
,250,SMOG ENEMA,$9.45 
,250,SOD CHLO 0.9% IV SOL 50ML VIAL,$10.66 
,250,SOD CHLOR 0.9% 250ML ADD-VANT,$13.21 
,250,SOD CHLOR NASAL 0.65% SPR 30mL,$10.05 
,250,SOD CHLORIDE 7%  4ML SOL-INH,$3.50 
,250,SOD FERRIC GLUC COMP 12.5MG/ML,$26.71 
,250,SOD HYPOCHLORITE TOP 0.062%SOL,$44.70 
,250,SODI CHLORI 0.9% IRR SOL 500ML,$12.25 
,250,SODIUM ACETATE 2 MEQ/ML IV SO,$19.32 
,250,SODIUM BICAR 8.4% SOL 50ML SYR,$44.35 
,250,SODIUM BICARB 7.5% SOL 50ML,$61.44 
,250,SODIUM BICARB 8.4% IV 50ML,$40.71 
,250,SODIUM BICARBONA 4.2% SOL 10ML,$45.40 
,250,SODIUM BICARBONATE 325 MG TAB,$3.50 
,250,SODIUM BICARBONATE 4% SOL,$23.54 
,250,SODIUM BICARBONATE 4.25ML,$32.05 
,250,SODIUM BICARBONATE 650 MG TAB,$3.50 
,250,SODIUM BIPHOSPHATE-SODIUM PHO,$3.58 
,250,SODIUM CHLO 0.45% IV SOL 500ML,$12.25 
,250,SODIUM CHLO 0.9% SOL 10ML VIAL,$3.50 
,250,SODIUM CHLOR 0.9% 100ML IV,$8.47 
,250,SODIUM CHLOR 0.9% IV 100ML MBP,$20.86 
,250,SODIUM CHLOR 0.9% IV 250ML,$22.05 
,250,SODIUM CHLOR 0.9%+40MEQ KCL/L,$41.30 
,250,SODIUM CHLOR 23.4% SOL 100ML,$15.37 
,250,SODIUM CHLORI 0.9% IV SOL 25ML,$10.08 
,250,SODIUM CHLORID 0.9% SOL 3000ML,$34.65 
,250,SODIUM CHLORID 0.9% SOL UD 5ML,$3.50 
,250,SODIUM CHLORID 3% 15ML SOL-INH,$3.50 
,250,SODIUM CHLORIDE 0.45% IV SOL,$11.90 
,250,SODIUM CHLORIDE 0.9 %  IV SOL,$10.15 
,250,SODIUM CHLORIDE 0.9% 50ML,$8.49 
,250,SODIUM CHLORIDE 0.9% INH SOL,$3.50 
,250,SODIUM CHLORIDE 0.9% INJ SOL,$12.57 
,250,SODIUM CHLORIDE 0.9% SOL 15ML,$3.50 
,250,SODIUM CHLORIDE 0.9% SOL 2.5ML,$12.33 
,250,SODIUM CHLORIDE 0.9% SOL 20ML,$6.09 
,250,SODIUM CHLORIDE 0.9% SOL 3ML,$3.50 
,250,SODIUM CHLORIDE 0.9% SOL 5 ML,$3.50 
,250,SODIUM CHLORIDE 0.9% SOL 50ML,$10.17 
,250,SODIUM CHLORIDE 0.9% SOL MINI,$20.88 
,250,SODIUM CHLORIDE 1 G TAB,$3.50 
,250,SODIUM CHLORIDE 23.4% IV SOL,$18.86 
,250,SODIUM CHLORIDE 3% INH SOL 4ML,$3.50 
,250,SODIUM CHLORIDE 3% IV SOL 500,$13.65 
,250,SODIUM CHLORIDE 3% NASAL MIST,$21.56 
,250,SODIUM CHLORIDE 3.5% SOL UD,$3.50 
,250,SODIUM CHLORIDE 457MG,$3.50 
,250,SODIUM CHLORIDE 6% SOLN 4ML,$3.50 
,250,SODIUM CHLORIDE BACTERIOSTATI,$3.78 
,250,SODIUM CHLORIDE NASAL .65% SO,$7.51 
,250,SODIUM CHLORIDE NASAL 0.65% G,$10.78 
,250,"SODIUM CHLORIDE, HYPERTONIC,",$42.38 
,250,"SODIUM CHLORIDE, OPHT 5% OINT",$67.13 
,250,SODIUM CL NASAL 0.65% GEL 22ML,$18.34 
,250,SODIUM HYALURO 10MG/ML SOL 2ML,$798.00 
,250,SODIUM HYPOCHLORIT 0.0125% SOL,$40.39 
,250,SODIUM HYPOCHLORITE TOP 0.125,$48.51 
,250,SODIUM HYPOCHLORITE TOP 0.25%,$48.51 
,250,SODIUM HYPOCHLORITE TOP 0.5%,$48.51 
,250,SODIUM PHOSP 3 MMOL/ML SOL 5ML,$13.56 
,250,SODIUM PHOSPHATE 3 MMOL/ML IN,$61.19 
,250,SODIUM POLYST SULFON POW 454GM,$20.16 
,250,SODIUM POLYSTY SULFON POW 15GM,$47.71 
,250,SODIUM POLYSTYRENE SULFONATE,$76.73 
,250,SODIUM SULFACETAMINE10%OPHTH5,$133.70 
,250,SODIUM THIOSULFATE 25% IV SOL,$374.50 
,250,SODIUM ZIRCO CYCLOSILI 10G POW,$94.45 
,250,SODIUM ZIRCON CYCLOSILI 5G POW,$94.45 
,250,SOLIFENACIN 10MG TAB 10MG TAB,$50.92 
,250,SOLIFENACIN 5 MG 1 TAB TAB,$50.92 
,250,SOMATROPIN 0.4 MG SUBQ INJ,$240.40 
,250,SOMATROPIN 5 MG/1.5 ML SOL,"$2,625.98 "
,250,SONAFINE TOP EMULSION 45GM,$96.25 
,250,SORAFENIB 200 MG TAB,$673.09 
,250,SORBITOL 70% ORAL LIQ 30 ML,$8.62 
,250,SOTALOL 120 MG TAB,$12.12 
,250,SOTALOL 80 MG TAB,$8.97 
,250,SOTALOL AF 80 MG TAB,$28.22 
,250,SPIRONOLACTONE 100 MG TAB,$4.99 
,250,SPIRONOLACTONE 25 MG TAB,$3.50 
,250,SPIRONOLACTONE 25 MG/5 ML SUS,$57.09 
,250,SPIRONOLACTONE 50MG TAB,$3.50 
,250,STAVUDINE 40 MG 1 CAP CAP,$29.04 
,250,STERILE WATER - SOL 1000ML,$14.70 
,250,STERILE WATER - SOL 20ML,$5.26 
,250,STERILE WATER - SOL 500ML,$14.35 
,250,STERILE WATER - SOL 50ML,$24.78 
,250,STERILE WATER 10ML,$3.72 
,250,STERILE WATER IRR SOL 1000 ML,$17.85 
,250,STERILE WATER SOL 30ML,$5.52 
,250,STERILE WATER SOL 5ML PF VIAL,$11.30 
,250,STERILE WATER SOLN INJ 3000ML,$43.05 
,250,STERILE WATER-IRRIG 250ML,$15.75 
,250,STREPTOMYCIN 1000 MG POW,$328.13 
,250,SUCRALFATE 1 G TAB,$3.50 
,250,SUCRALFATE 1GM/10ML SUSP,$42.63 
,250,SUCROFERRIC OXYHYDR 500MG TAB,$61.30 
,250,SUFENTANIL 50 MCG/ML 5ML,$67.20 
,250,SUFENTANIL 50 MCG/ML SOL,$18.83 
,250,SULFACETAMID OPHT 10% SOL 15ML,$213.50 
,250,SULFADIAZINE 500 MG TAB,$17.67 
,250,SULFAMETHOXAZOLE TRIMETH 400M,$3.50 
,250,SULFAMETHOXAZOLE-TRIMETHOPRIM,$52.67 
,250,SULFAM-TMP 80-16MG/ML SOL 30ML,$157.99 
,250,SULFASALAZINE  500 MG EC TAB,$8.28 
,250,SULFASALAZINE 500 MG TAB,$3.50 
,250,SULFA-TRIME 80-16MG/ML SOL 5ML,$26.34 
,250,SULINDAC 150 MG 1 TAB TAB,$3.50 
,250,SULINDAC 200 MG TAB,$4.22 
,250,SUMATRIPTAN 100 MG TAB,$87.99 
,250,SUMATRIPTAN 25MG,$94.68 
,250,SUMATRIPTAN 50 MG TAB,$87.99 
,250,SUMATRIPTAN 6 MG/0.5 ML SUBQ,$297.50 
,250,SUVOREXANT 10 MG TAB,$51.20 
,250,SUVOREXANT 20 MG TAB,$51.20 
,250,SUVOREXANT 5 MG TAB,$51.20 
,250,TACROLIMUS 0.5 MG ORAL CAP,$7.80 
,250,TACROLIMUS 0.75 MG TAB-ER,$12.25 
,250,TACROLIMUS 1 MG CAP,$15.61 
,250,TACROLIMUS 1 MG GRA,$32.60 
,250,TACROLIMUS 1 MG TAB-ER,$16.34 
,250,TACROLIMUS 4 mg TAB-ER,$65.35 
,250,TACROLIMUS 5 MG CAP,$78.04 
,250,TACROLIMUS TOPICAL 0.1% OIN,$911.58 
,250,TADALAFIL 2.5 MG TAB,$49.81 
,250,TADALAFIL 20 MG TAB,$266.53 
,250,TADALAFIL 5 MG TAB,$43.04 
,250,TAFLUPROST OPHT 0.0015% SOL,$29.82 
,250,TAMOXIFEN 10 MG TAB,$3.50 
,250,TAMOXIFEN 20MG TAB,$13.26 
,250,TAMSULOSIN 0.4 MG ORAL CAP,$14.75 
,250,TAPENTADOL 100 MG TAB-ER,$58.48 
,250,TAPENTADOL 100MG TAB,$45.73 
,250,TAPENTADOL 200 MG TAB-ER,$95.78 
,250,TAPENTADOL 50MG TAB,$29.36 
,250,TAPENTADOL 50MG TAB ER,$31.62 
,250,TAPENTADOL 75MG TAB,$34.31 
,250,TBO-FILGRASTI 300MCG/0.5ML SOL,$954.01 
,250,TBO-FILGRASTIM 480MCG0.8ML SOL,"$1,526.85 "
,250,TDAP 5-2.5-18.5MCG/0.5ML SUS,$177.90 
,250,TEDIZOLID 200 MG TAB,"$1,622.59 "
,250,TELAVANCIN 750 MG POW,"$2,096.43 "
,250,TELMISARTAN 20 MG TAB,$19.32 
,250,TELMISARTAN 40 MG 1 TAB TAB,$19.30 
,250,TELMISARTAN 80 MG TAB,$19.32 
,250,TEMAZEPAM 15 MG CAP,$3.50 
,250,TEMAZEPAM 30mg CAP,$3.50 
,250,TEMAZEPAM 7.5 MG CAP,$16.55 
,250,TEMOZOLOMIDE 100 MG CAP,"$1,007.18 "
,250,TEMOZOLOMIDE 140 MG ORAL CAPS,"$1,236.24 "
,250,TEMOZOLOMIDE 180 MG CAP,"$1,589.46 "
,250,TEMOZOLOMIDE 20 MG CAP,$176.61 
,250,TEMOZOLOMIDE 250 MG CAP,"$2,208.19 "
,250,TEMOZOLOMIDE 5 MG ORAL CAP,$43.82 
,250,TENOFOVIR 150 MG TAB,$162.64 
,250,TENOFOVIR 25 MG TAB,$164.16 
,250,TENOFOVIR 300 MG TAB,$141.86 
,250,TERAZOSIN 1 MG CAP,$5.62 
,250,TERAZOSIN 2 MG CAP,$5.62 
,250,TERAZOSIN 5 MG CAP,$5.62 
,250,TERBINAFINE 250 MG TAB,$45.71 
,250,TERBINAFINE TOP 1% CRM,$28.18 
,250,TERBINAFINE TOPICAL 1% CR 30GM,$46.76 
,250,TERBUTALINE 1 MG/ML SOL,$75.57 
,250,TERBUTALINE 2.5 MG TAB,$19.05 
,250,TERBUTALINE 5 MG TAB,$23.26 
,250,TERCONAZOLE TOPICAL 0.4% CRE,$155.89 
,250,TERCONAZOLE TOPICAL 0.8% CRE,$142.63 
,250,TERIPARATIDE 600MCG/2.4 ML DEV,"$15,110.90 "
,250,TESTOSTE CYP 100MG/ML SOL 10ML,$308.66 
,250,TESTOSTE ENANT 100MG/0.5ML SOL,$523.69 
,250,TESTOSTERO CYP 200MG/ML IM 1ML,$83.99 
,250,TESTOSTERONE 20.25MG/1.25G GEL,$87.23 
,250,TESTOSTERONE 25 MG GEL,$51.04 
,250,TESTOSTERONE 2MG FILM,$43.11 
,250,TESTOSTERONE 30 MG/1.5 ML SOL,"$1,060.38 "
,250,TESTOSTERONE 4 MG/24 HR FILM,$86.23 
,250,TESTOSTERONE 50 MG/5 G TD GEL,$48.19 
,250,TESTOSTERONE CYPIONATE 200 MG,$487.79 
,250,TESTOSTERONE ENA 200MG/ML SOL,$62.74 
,250,TETANU/DIPHT/PERTUS (TDAP) SUS,$194.98 
,250,TETANUS-DIPHTHERIA TOXOIDS AD,$145.11 
,250,TET-DIP TOX 2-2UNITS/0.5ML SUS,$108.68 
,250,TETRACYCLINE 250 MG CAP,$27.56 
,250,TETRACYCLINE 500 MG CAP,$55.14 
,250,TETRAHYDROZOLINE OPH 0.05% SOL,$6.44 
,250,THEOPHYLL 80MG/15ML SOL EXTEMP,$3.50 
,250,THEOPHYLLIN 400MG/24HRS CAP-ER,$26.05 
,250,THEOPHYLLINE 100 MG TAB ER,$3.50 
,250,THEOPHYLLINE 100 MG/24 HOURS,$10.14 
,250,THEOPHYLLINE 200 MG/24 HOURS,$15.06 
,250,THEOPHYLLINE 300 MG/24 HOURS,$18.52 
,250,THEOPHYLLINE 300MG ER TAB,$15.04 
,250,THEOPHYLLINE 400 MG/24 HOURS T,$4.75 
,250,THEOPHYLLINE 450 MG TAB-ER,$21.16 
,250,THEOPHYLLINE 600MG/24HR TAB-ER,$6.87 
,250,THEOPHYLLINE 80 MG/15 ML ELI,$3.50 
,250,THEOPHYLLINE 80MG/15ML SOL UD,$43.82 
,250,THEOPHYLLINE ER 200 MG TAB,$3.50 
,250,THERAPEUTIC MULTI VIT LIQ 5ML,$3.50 
,250,THIAMINE 100 MG/ML INJ SOL 2,$41.79 
,250,THIAMINE 100MG,$3.50 
,250,THIAMINE 50 MG TAB,$3.50 
,250,THIORIDAZINE 10 MG TAB,$3.50 
,250,THIORIDAZINE 100 MG TAB,$3.80 
,250,THIORIDAZINE 25 MG TAB UD,$3.50 
,250,THIORIDAZINE 50 MG TAB UD,$3.50 
,250,THIOTHIXENE 1 MG CAP,$4.16 
,250,THIOTHIXENE 10 MG CAP,$11.75 
,250,THIOTHIXENE 2 MG CAP UD,$8.36 
,250,THIOTHIXENE 5 MG CAP UD,$12.68 
,250,THROMB RECOM 5000INTLUNITS POW,$361.20 
,250,THROMBIN 5000 INTL UNITS POW,$307.48 
,250,THYROID 65 MG TAB,$3.50 
,250,THYROID DESICCATED 15 MG TAB,$3.50 
,250,THYROID DESICCATED 180 MG TAB,$5.07 
,250,THYROID DESICCATED 240 MG TAB,$6.16 
,250,THYROID DESICCATED 32.5 MG TAB,$3.50 
,250,THYROID DESICCATED 90 MG TAB,$5.21 
,250,THYROID DESICCATED 97.5 MG TAB,$3.50 
,250,TIAGABINE 2 MG TAB,$27.77 
,250,TIAGABINE 4 MG TAB,$27.77 
,250,TICAGRELOR 60 MG TAB,$26.97 
,250,TICAGRELOR 90MG 60TABS/BOTTLE,$26.97 
,250,TICLOPIDINE 250 MG TAB,$7.13 
,250,TIGECYCLINE 50MG POW INJ,$655.20 
,250,TIMOL OPHTH MAL 0.5% SOL 2.5ML,$564.10 
,250,TIMOLOL 20 MG TAB,$11.00 
,250,TIMOLOL 5 MG TAB,$8.83 
,250,TIMOLOL HEMIHYDRATE OPTH 0.5%,$59.50 
,250,TIMOLOL MALEATE 0.5% OPTH SOLN,$592.48 
,250,TIMOLOL MALEATE 0.5% SOL 15ML,$170.63 
,250,TIMOLOL OPHT 0.25% SOL 10ML,$97.13 
,250,TIMOLOL OPHT 0.5% SOL (10ML),$113.23 
,250,TIMOLOL OPHTH 0.25% SOL 15ML,$147.00 
,250,TIMOLOL OPHTHALMIC .25% SOL,$52.50 
,250,TIMOLOL OPTH 0.25% GEL FORMIN,$693.88 
,250,TIMOLOL OPTH 0.5% GEL FORMING,$760.45 
,250,TIOCONAZOLE TOPICAL 6.5% OIN,$50.65 
,250,TIOTROPIUM 18 MCG INH CAP,$63.73 
,250,TIOTROPIUM 2.5 MCG/INH AER,"$1,912.02 "
,250,TIZANIDINE 2 MG TAB,$4.28 
,250,TIZANIDINE 4MG,$5.30 
,250,TOBRAMYCIN 1.2 g POWD VIAL,$765.63 
,250,TOBRAMYCIN 10 MG/ML SOL 2ML,$22.18 
,250,TOBRAMYCIN 300MG INH SOLN,$450.70 
,250,TOBRAMYCIN 40 MG/ML SOL 50ML,$174.72 
,250,TOBRAMYCIN 40MG/ML INJ SOL 2ML,$8.32 
,250,TOBRAMYCIN 75 MG/ML SOL,$425.63 
,250,TOBRAMYCIN 80 MG/100 ML-NS IV,$48.79 
,250,TOBRAMYCIN INJ 40MG/ML 30ML,$91.48 
,250,TOBRAMYCIN OPHTH SOL 0.3% 5ML,$50.96 
,250,TOBRAMYCIN OPTH 0.3% OINT,$900.31 
,250,TOCOPHEROL 400 UNITS CAP,$3.50 
,250,TOFACITINIB 5 MG TAB,$329.01 
,250,TOLCAPONE 100 MG TAB,$411.06 
,250,TOLNAFTATE TOPICAL 1% CRE 30GM,$30.45 
,250,TOLNAFTATE TOPICAL 1% POW 45GM,$11.80 
,250,TOLTERODINE 1 MG TAB,$11.58 
,250,TOLTERODINE 2 MG TAB,$11.89 
,250,TOLTERODINE 2MG ER CAP,$28.12 
,250,TOLTERODINE 4 MG ERCAP,$28.12 
,250,TOLVAPTAN 15 MG TAB,"$2,080.79 "
,250,TOLVAPTAN 30MG TAB,"$2,158.57 "
,250,TOPIRAMATE 100 MG CAP-ER,$91.67 
,250,TOPIRAMATE 100 MG TAB,$21.70 
,250,TOPIRAMATE 15 MG CAP,$8.46 
,250,TOPIRAMATE 200 MG CAP-ER,$153.09 
,250,TOPIRAMATE 200 MG TAB,$3.93 
,250,TOPIRAMATE 25 MG CAP-ER,$35.52 
,250,TOPIRAMATE 25 MG TAB,$7.35 
,250,TOPIRAMATE 50 MG CAP-ER,$42.72 
,250,TOPIRAMATE 50 MG TAB,$17.85 
,250,TORSEMIDE 10 MG TAB,$3.50 
,250,TORSEMIDE 100 MG TAB,$10.64 
,250,TORSEMIDE 20 MG TAB,$3.50 
,250,TORSEMIDE 5 MG TAB,$3.50 
,250,TPN INTERMITTENT 100,$3.50 
,250,TPN INTERMITTENT 150,$3.50 
,250,TPN INTERMITTENT 200,$3.50 
,250,TPN INTERMITTENT 250,$3.50 
,250,TPN INTERMITTENT 300,$3.50 
,250,TRACE ELEMENTS 4 SOL 10ML,$149.94 
,250,TRACE ELEMENTS CONC SOL 1ML,$51.45 
,250,TRACE ELEMENTS SOL,$47.03 
,250,TRACE ELEMENTS W SELENIUM SOL,$54.69 
,250,TRACROLIMUS 0.5MG/ML 1ML ORAL,$3.50 
,250,TRADJENTA 5 MG TAB,$64.73 
,250,TRAMADOL 100 MG ORAL ER TAB,$12.74 
,250,TRAMADOL 200MG/24HOURS TAB,$27.24 
,250,TRAMADOL 300MG/24 HOURS TAB-ER,$38.01 
,250,TRAMADOL 50 MG TAB,$3.50 
,250,TRANDOLAPRIL 1 MG 1 TAB TAB,$4.34 
,250,TRANDOLAPRIL 2 MG TAB,$4.34 
,250,TRANDOLAPRIL 4 MG 1 TAB TAB,$4.34 
,250,TRANDOL-VERAP 2MG-180MG TAB-ER,$18.52 
,250,TRANEXAMIC ACID 650 MG TAB,$18.27 
,250,TRANYLCYPROMINE 10 MG TAB,$12.63 
,250,TRAVOPROST 0.004% OPTH SOL,$723.98 
,250,TRAVOPROST OPHT 0.004% SOL 5ML,"$1,447.92 "
,250,TRAZODONE 100 MG TAB,$4.87 
,250,TRAZODONE 150 MG TAB,$5.14 
,250,TRAZODONE 50 MG TAB,$3.50 
,250,TRETINAIN 10 MG CAP,$112.95 
,250,TRIAMCINO 55MCG/INH SPR 10.8ML,$49.71 
,250,TRIAMCINO ACE 40MG/ML SUS 10ML,$271.95 
,250,TRIAMCINO ACET 40MG/ML SUS 5ML,$182.07 
,250,TRIAMCINOLONE 0.025% CRE 454GM,$80.40 
,250,TRIAMCINOLONE 0.025% CRE 80 GM,$39.03 
,250,TRIAMCINOLONE 0.025% OIN 15GM,$21.42 
,250,TRIAMCINOLONE 0.025% OIN 80GM,$39.03 
,250,TRIAMCINOLONE 0.1% CRE 454GM,$109.48 
,250,TRIAMCINOLONE 0.1% OIN 454 GM,$144.76 
,250,TRIAMCINOLONE 0.1% OIN 80GM,$46.26 
,250,TRIAMCINOLONE 0.1% OINTMENT,$19.53 
,250,TRIAMCINOLONE 0.1% ORAL PASTE,$290.61 
,250,TRIAMCINOLONE 0.1% TOP CR 15GM,$19.53 
,250,TRIAMCINOLONE 0.1% TOP CR 30GM,$29.40 
,250,TRIAMCINOLONE 10 MG/ML SUS 5ML,$50.78 
,250,TRIAMCINOLONE 20 MG/ML SUS,$149.77 
,250,TRIAMCINOLONE 80 MG/ML SUS 1ML,$78.61 
,250,TRIAMCINOLONE ACET 0.025% CRM,$15.61 
,250,TRIAMCINOLONE ACETONIDE 40 MG,$35.70 
,250,TRIAMCINOLONE CREAM 0.5% 15GM,$35.39 
,250,TRIAMCINOLONE NASAL 55 MCG/IN,$448.47 
,250,TRIAMCINOLONE TOP 0.1% CRM,$50.93 
,250,TRIAMCINOLONE TOP 0.1% LOTION,$148.47 
,250,TRIAMCINOLONE TOPICAL 0.5% OIN,$35.35 
,250,TRIAMTERENE 50 MG CAP,$41.74 
,250,TRIAMTERENE/HCTZ 75MG/50MG TAB,$3.90 
,250,TRIAMTERENE/HYDOCHLOROTHIAZIDE,$3.50 
,250,TRIAZOLAM 0.125 MG TAB,$12.83 
,250,TRIAZOLAM 0.25 MG TAB UD,$12.83 
,250,TRIFLUOPERAZINE 1 MG TAB,$4.70 
,250,TRIFLUOPERAZINE 2 MG TAB,$4.51 
,250,TRIFLUOPERAZINE 5 MG TAB,$5.68 
,250,TRIFLURIDINE OPTH 1% SOL,$780.29 
,250,TRIHEXYPHENIDYL 2 MG 1 TAB TAB,$3.50 
,250,TRIHEXYPHENIDYL 2 MG/5 ML ELI,$3.50 
,250,TRIHEXYPHENIDYL 5 MG TAB,$3.85 
,250,TRIMETHOBENZAMIDE 100 MG/ML I,$161.89 
,250,TRIMETHOBENZAMIDE 300 MG CAP,$5.74 
,250,TRIMETHOPRIM 100 MG TAB,$3.50 
,250,TROLAMINE SALICYLATE 10% 37GM,$12.63 
,250,TROLAMINE SALICYLATE TOP 10%,$3.50 
,250,TROSPIUM 20 MG TAB,$9.93 
,250,TROSPIUM 60 MG CAP,$23.64 
,250,TUBERCULIN PURIFIED PROTEIN D,$37.31 
,250,TURMERIC 500 mg CAP,$3.50 
